id,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
1CufFgKGnEUcqH2tZxnRUl,0.607,0.548,1,-6.867,1,0.052,0.818,7.69e-06,0.0497,0.842,122.943,153333,4,studio
1Cp6JRYG7XTaLivKY6iOOR,0.548,0.558,9,-8.204,1,0.0383,0.0187,0.448,0.682,0.152,126.101,281066,4,live
0Czb3OCpCYIc43O0lq2M1Y,0.419,0.695,11,-3.461,0,0.0329,0.849,1.16e-06,0.0985,0.419,105.52,217147,4,live
7dRHPWQlMbbpPwq5wN6LI8,0.152,0.347,0,-13.231,1,0.0317,0.917,0.00169,0.112,0.0714,127.681,199173,4,studio
2gKGBvsrLuxcQimvsRAnfQ,0.201,0.494,0,-12.637,1,0.05,0.88,0,0.11,0.28,184.549,207893,3,studio
2PqGXNc6kQp4iDRpi6SF5U,0.115,0.421,2,-19.775,0,0.28,0.9,5.58e-05,0.11,0.0696,80.937,252893,4,studio
7gggcq4riT0xZCfxBd5cNG,0.668,0.271,4,-7.404,0,0.0362,0.0102,0.000463,0.994,0.186,112.052,325333,4,live
2P1jghKUruf3SDVNj910KC,0.297,0.628,5,-20.272,1,0.0548,0.761,6.87e-05,0.125,0.738,122.989,119867,4,studio
5tjtcbyYUVjLsFBEpevxgR,0.37,0.505,2,-16.042,1,0.0322,0.681,0.000137,0.0816,0.889,95.278,154587,4,studio
5CtYS7qWOWVAbTLFevDEhN,0.739,0.617,0,-7.748,0,0.0351,0.124,8.09e-06,0.282,0.844,97.119,327893,4,studio
0EHVdmnOEIMNQydf0sW2a1,0.188,0.434,9,-18.628,0,0.0433,0.843,0.000174,0.0919,0.115,138.77,574133,4,studio
4YnZvgGR8Ckke2ocZTUtzG,0.667,0.402,5,-6.417,1,0.0308,0.27,0,0.893,0.291,145.403,250960,4,live
4MAhwxen8arq2McQa6bAYy,0.2,0.573,3,-13.333,1,0.0376,0.793,2.97e-06,0.113,0.392,98.7,226893,4,studio
1X6dRpq3Wi6Jxthi8ZBBBz,0.443,0.52,7,-7.755,1,0.0399,0.811,0.00104,0.0489,0.766,123.9,197653,4,studio
